GEO.id,GEO.id2,GEO.display-label,HC01_VC03,HC03_VC03,HC01_VC13,HC03_VC13,HC01_VC14,HC03_VC14,HC04_VC14,HC01_VC15,HC02_VC15,HC03_VC15,HC04_VC15,HC01_VC16,HC02_VC16,HC03_VC16,HC04_VC16,HC01_VC17,HC02_VC17,HC03_VC17,HC04_VC17,HC01_VC18,HC02_VC18,HC03_VC18,HC04_VC18,HC01_VC19,HC02_VC19,HC03_VC19,HC04_VC19,HC01_VC24,HC02_VC24,HC03_VC24,HC04_VC24,HC01_VC35,HC02_VC35,HC03_VC35,HC04_VC35,HC01_VC41,HC02_VC41,HC03_VC41,HC04_VC41,HC01_VC48,HC02_VC48,HC03_VC48,HC04_VC48,HC01_VC50,HC02_VC50,HC03_VC50,HC04_VC50,HC01_VC53,HC02_VC53,HC03_VC53,HC04_VC53,HC01_VC75,HC02_VC75,HC03_VC75,HC04_VC75,HC01_VC82,HC02_VC82,HC03_VC82,HC04_VC82,HC01_VC83,HC02_VC83,HC03_VC83,HC04_VC83,HC01_VC84,HC02_VC84,HC03_VC84,HC04_VC84,HC01_VC85,HC02_VC85,HC03_VC85,HC04_VC85,HC01_VC86,HC02_VC86,HC03_VC86,HC04_VC86,HC01_VC87,HC02_VC87,HC03_VC87,HC04_VC87,HC01_VC88,HC02_VC88,HC03_VC88,HC04_VC88,HC01_VC92,HC02_VC92,HC03_VC92,HC04_VC92,HC01_VC93,HC02_VC93,HC03_VC93,HC04_VC93,HC01_VC94,HC02_VC94,HC03_VC94,HC04_VC94,HC01_VC95,HC02_VC95,HC03_VC95,HC04_VC95,HC01_VC96,HC02_VC96,HC03_VC96,HC04_VC96,HC01_VC97,HC02_VC97,HC03_VC97,HC04_VC97,HC01_VC98,HC02_VC98,HC03_VC98,HC04_VC98,HC01_VC109,HC02_VC109,HC03_VC109,HC04_VC109,HC01_VC113,HC02_VC113,HC03_VC113,HC04_VC113
8600000US10919,10919,ZCTA5 10919,1393,1393,187,13.4,90,6.5,4.7,174,106,12.5,7.6,220,106,15.8,6.9,160,89,11.5,5.8,93,72,6.7,5.4,97,70,7,5.1,43.8,6.5,(X),(X),1136,299,1136,(X),195,98,195,(X),1393,363,1393,(X),0,11,0,2.1,1393,363,100,2.1,0,11,0,2.1,1393,363,1393,(X),1361,359,97.7,2.2,11,16,0.8,1.1,0,11,0,2.1,9,15,0.6,1.1,0,11,0,2.1,12,22,0.9,1.6,1393,363,1393,(X),107,95,7.7,7.3,0,11,0,2.1,62,76,4.5,5.8,19,30,1.4,2.3,26,53,1.9,3.8,1286,385,92.3,7.3,455,112,(X),(X),1111,298,1111,(X)
8600000US10920,10920,ZCTA5 10920,8869,8869,760,8.6,882,9.9,2.3,890,143,10,1.5,1491,241,16.8,2.4,707,191,8,2.3,523,124,5.9,1.4,876,146,9.9,1.8,43.8,2.8,(X),(X),7057,392,7057,(X),1604,161,1604,(X),8869,542,8869,(X),297,197,3.3,2.2,8572,578,96.7,2.2,297,197,3.3,2.2,8869,542,8869,(X),7520,625,84.8,3.9,375,222,4.2,2.5,266,223,3,2.5,909,190,10.2,2.1,0,16,0,0.3,268,246,3,2.8,8869,542,8869,(X),1406,323,15.9,3.3,326,309,3.7,3.4,693,176,7.8,1.9,15,24,0.2,0.3,372,206,4.2,2.3,7463,468,84.1,3.3,3092,134,(X),(X),6439,393,6439,(X)
8600000US10921,10921,ZCTA5 10921,3765,3765,127,3.4,357,9.5,2.3,374,90,9.9,2.4,748,168,19.9,3.7,264,77,7,2,245,70,6.5,1.9,352,105,9.3,2.7,44.4,2.8,(X),(X),2798,217,2798,(X),587,108,587,(X),3765,255,3765,(X),215,104,5.7,2.8,3550,279,94.3,2.8,215,104,5.7,2.8,3765,255,3765,(X),3276,332,87,5.2,296,148,7.9,4,107,105,2.8,2.8,69,54,1.8,1.4,27,27,0.7,0.7,215,136,5.7,3.6,3765,255,3765,(X),520,174,13.8,4.7,70,72,1.9,1.9,383,163,10.2,4.4,6,8,0.2,0.2,61,36,1.6,1,3245,313,86.2,4.7,1417,124,(X),(X),2711,226,2711,(X)
8600000US10922,10922,ZCTA5 10922,1637,1637,122,7.5,263,16.1,6.4,219,86,13.4,5.1,295,113,18,6,112,65,6.8,3.9,109,65,6.7,4,46,55,2.8,3.4,36.5,3.9,(X),(X),1308,224,1308,(X),150,66,150,(X),1637,259,1637,(X),14,26,0.9,1.6,1623,260,99.1,1.6,14,26,0.9,1.6,1637,259,1637,(X),1243,247,75.9,9.6,98,92,6,5.6,28,48,1.7,3,43,68,2.6,4.2,0,11,0,1.8,239,135,14.6,8,1637,259,1637,(X),295,151,18,8.9,0,11,0,1.8,53,80,3.2,4.7,0,11,0,1.8,242,134,14.8,8.1,1342,257,82,8.9,699,95,(X),(X),1268,228,1268,(X)
8600000US10923,10923,ZCTA5 10923,8553,8553,712,8.3,1159,13.6,2.4,993,249,11.6,2.5,1485,279,17.4,3,698,184,8.2,2.1,323,111,3.8,1.3,572,138,6.7,1.6,37.8,5.2,(X),(X),6578,598,6578,(X),1032,209,1032,(X),8553,792,8553,(X),304,159,3.6,2,8249,846,96.4,2,304,159,3.6,2,8553,792,8553,(X),5486,764,64.1,6.8,1006,297,11.8,3.4,5,12,0.1,0.1,646,264,7.6,3,42,57,0.5,0.7,1672,539,19.5,6,8553,792,8553,(X),3270,636,38.2,6,14,20,0.2,0.2,1324,475,15.5,5.6,0,16,0,0.3,1932,722,22.6,7.6,5283,637,61.8,6,2744,215,(X),(X),5580,564,5580,(X)
8600000US10924,10924,ZCTA5 10924,13253,13253,930,7,1358,10.2,2,1597,237,12.1,1.8,2111,252,15.9,1.7,1022,190,7.7,1.4,789,145,6,1.1,1270,187,9.6,1.4,43.2,2.5,(X),(X),10492,344,10492,(X),2474,242,2474,(X),13253,414,13253,(X),423,214,3.2,1.6,12830,458,96.8,1.6,423,214,3.2,1.6,13253,414,13253,(X),11601,512,87.5,3,1066,339,8,2.5,73,80,0.6,0.6,343,147,2.6,1.1,36,55,0.3,0.4,622,243,4.7,1.8,13253,414,13253,(X),1772,371,13.4,2.7,591,327,4.5,2.5,792,214,6,1.6,76,71,0.6,0.5,313,116,2.4,0.9,11481,476,86.6,2.7,4960,232,(X),(X),10135,397,10135,(X)
8600000US10925,10925,ZCTA5 10925,3942,3942,185,4.7,323,8.2,4,448,247,11.4,6.1,696,196,17.7,4.9,691,237,17.5,5.8,299,136,7.6,3.4,398,143,10.1,3.4,49.5,5.3,(X),(X),3269,387,3269,(X),522,140,522,(X),3942,320,3942,(X),511,572,13,14.6,3431,672,87,14.6,511,572,13,14.6,3942,320,3942,(X),3762,327,95.4,2.8,72,95,1.8,2.3,113,134,2.9,3.5,14,21,0.4,0.5,0,11,0,0.8,492,578,12.5,14.7,3942,320,3942,(X),753,595,19.1,15.3,0,11,0,0.8,433,363,11,9.3,0,11,0,0.8,320,381,8.1,9.7,3189,694,80.9,15.3,2260,343,(X),(X),3204,412,3204,(X)
8600000US10926,10926,ZCTA5 10926,3526,3526,263,7.5,525,14.9,4.1,602,139,17.1,3.3,564,155,16,4,269,106,7.6,2.9,161,72,4.6,2.1,160,70,4.5,2.1,36.6,3.5,(X),(X),2683,304,2683,(X),245,96,245,(X),3526,379,3526,(X),90,51,2.6,1.4,3436,368,97.4,1.4,90,51,2.6,1.4,3526,379,3526,(X),2118,343,60.1,8.4,732,249,20.8,6.6,16,17,0.5,0.5,170,95,4.8,2.7,0,11,0,0.8,580,299,16.4,8.1,3526,379,3526,(X),938,317,26.6,7.9,233,175,6.6,4.9,211,124,6,3.4,0,11,0,0.8,494,239,14,6.2,2588,336,73.4,7.9,1411,134,(X),(X),2474,294,2474,(X)
8600000US10927,10927,ZCTA5 10927,12181,12181,951,7.8,1941,15.9,2.1,1464,190,12,1.6,1528,202,12.5,1.7,773,153,6.3,1.3,530,157,4.4,1.3,862,144,7.1,1.2,33.5,2,(X),(X),8915,303,8915,(X),1554,204,1554,(X),12181,31,12181,(X),255,137,2.1,1.1,11926,140,97.9,1.1,255,137,2.1,1.1,12181,31,12181,(X),5683,668,46.7,5.5,1489,339,12.2,2.8,62,53,0.5,0.4,280,141,2.3,1.2,24,38,0.2,0.3,4898,663,40.2,5.4,12181,31,12181,(X),8371,418,68.7,3.4,386,259,3.2,2.1,1470,453,12.1,3.7,140,99,1.1,0.8,6375,551,52.3,4.5,3810,415,31.3,3.4,3849,257,(X),(X),6649,435,6649,(X)
8600000US10928,10928,ZCTA5 10928,3974,3974,297,7.5,602,15.1,3.9,468,113,11.8,2.8,728,141,18.3,3.6,308,102,7.8,2.6,176,72,4.4,1.8,422,127,10.6,3.2,41.9,3.7,(X),(X),3291,150,3291,(X),666,134,666,(X),3974,72,3974,(X),192,143,4.8,3.6,3782,146,95.2,3.6,192,143,4.8,3.6,3974,72,3974,(X),2890,261,72.7,6.6,832,212,20.9,5.3,82,87,2.1,2.2,244,142,6.1,3.5,0,11,0,0.8,118,89,3,2.2,3974,72,3974,(X),546,180,13.7,4.5,81,59,2,1.5,167,102,4.2,2.6,14,21,0.4,0.5,284,130,7.1,3.3,3428,197,86.3,4.5,1995,118,(X),(X),3097,180,3097,(X)
8600000US10930,10930,ZCTA5 10930,8837,8837,666,7.5,619,7,2.1,1059,190,12,2.1,1653,237,18.7,2.4,709,141,8,1.7,496,163,5.6,1.8,622,196,7,2.2,40.8,2.9,(X),(X),6463,432,6463,(X),1080,221,1080,(X),8837,571,8837,(X),138,93,1.6,1,8699,570,98.4,1,138,93,1.6,1,8837,571,8837,(X),7394,599,83.7,4,657,238,7.4,2.7,0,16,0,0.3,447,156,5.1,1.8,0,16,0,0.3,477,318,5.4,3.5,8837,571,8837,(X),1502,350,17,3.6,227,214,2.6,2.4,579,223,6.6,2.5,8,13,0.1,0.1,688,274,7.8,3,7335,513,83,3.6,3121,192,(X),(X),6072,457,6072,(X)
8600000US10931,10931,ZCTA5 10931,1041,1041,91,8.7,91,8.7,2.7,152,43,14.6,3.4,201,51,19.3,4.4,74,24,7.1,2.5,40,23,3.8,2.2,86,34,8.3,3.2,39,3.3,(X),(X),775,106,775,(X),114,37,114,(X),1041,141,1041,(X),129,65,12.4,5.8,912,131,87.6,5.8,129,65,12.4,5.8,1041,141,1041,(X),453,96,43.5,9.3,318,93,30.5,7.9,179,80,17.2,6.9,42,28,4,2.6,5,9,0.5,0.8,201,98,19.3,8.3,1041,141,1041,(X),278,106,26.7,8.5,114,77,11,6.9,27,18,2.6,1.7,11,9,1.1,0.9,126,85,12.1,7.7,763,114,73.3,8.5,385,38,(X),(X),637,98,637,(X)
8600000US10932,10932,ZCTA5 10932,72,72,0,0,0,0,32.7,0,11,0,32.7,0,11,0,32.7,38,31,52.8,40.8,0,11,0,32.7,0,11,0,32.7,59.9,40.9,(X),(X),72,78,72,(X),34,56,34,(X),72,78,72,(X),0,11,0,32.7,72,78,100,32.7,0,11,0,32.7,72,78,72,(X),54,88,75,64.1,0,11,0,32.7,0,11,0,32.7,0,11,0,32.7,0,11,0,32.7,18,28,25,64.1,72,78,72,(X),18,28,25,64.1,0,11,0,32.7,0,11,0,32.7,0,11,0,32.7,18,28,25,64.1,54,88,75,64.1,35,28,(X),(X),72,78,72,(X)
8600000US10933,10933,ZCTA5 10933,738,738,0,0,196,26.6,13.5,36,35,4.9,4.9,98,66,13.3,8,65,65,8.8,8,122,115,16.5,17.9,13,21,1.8,2.8,30.7,21.2,(X),(X),543,220,543,(X),13,21,13,(X),738,264,738,(X),0,11,0,4,738,264,100,4,0,11,0,4,738,264,738,(X),647,264,87.7,15.4,0,11,0,4,0,11,0,4,22,36,3,4.9,0,11,0,4,69,105,9.3,14.6,738,264,738,(X),11,18,1.5,2.4,0,11,0,4,11,18,1.5,2.4,0,11,0,4,0,11,0,4,727,261,98.5,2.4,215,70,(X),(X),543,220,543,(X)
8600000US10940,10940,ZCTA5 10940,49692,49692,3762,7.6,6375,12.8,1.1,6592,499,13.3,1,7263,495,14.6,0.9,3187,409,6.4,0.8,2821,361,5.7,0.7,4034,407,8.1,0.9,37.6,1.1,(X),(X),38337,853,38337,(X),6940,494,6940,(X),49692,1120,49692,(X),2364,520,4.8,1,47328,1167,95.2,1,2364,520,4.8,1,49692,1120,49692,(X),30084,1388,60.5,2.4,10492,971,21.1,1.9,559,224,1.1,0.5,2026,448,4.1,0.9,166,130,0.3,0.3,8933,1196,18,2.4,49692,1120,49692,(X),16150,1067,32.5,2,3643,816,7.3,1.6,6048,824,12.2,1.7,156,99,0.3,0.2,6303,1006,12.7,2,33542,1202,67.5,2,20063,607,(X),(X),34744,959,34744,(X)
8600000US10941,10941,ZCTA5 10941,12869,12869,1036,8.1,1468,11.4,2,1690,266,13.1,1.9,2316,334,18,2.3,769,173,6,1.3,811,174,6.3,1.4,1218,200,9.5,1.6,40.7,2.3,(X),(X),10150,661,10150,(X),1731,221,1731,(X),12869,865,12869,(X),741,339,5.8,2.5,12128,769,94.2,2.5,741,339,5.8,2.5,12869,865,12869,(X),7938,654,61.7,3.8,3244,548,25.2,3.4,239,145,1.9,1.1,869,350,6.8,2.7,130,184,1,1.4,1302,383,10.1,2.8,12869,865,12869,(X),2851,519,22.2,3.3,170,113,1.3,0.9,1590,422,12.4,3,61,58,0.5,0.5,1030,321,8,2.4,10018,690,77.8,3.3,5181,270,(X),(X),9680,665,9680,(X)
8600000US10950,10950,ZCTA5 10950,50397,50397,3949,7.8,5752,11.4,1,5337,366,10.6,0.7,4862,450,9.6,0.8,2374,314,4.7,0.6,1796,368,3.6,0.7,2204,300,4.4,0.6,22.7,0.5,(X),(X),29114,797,29114,(X),3427,300,3427,(X),50397,1004,50397,(X),969,289,1.9,0.6,49428,992,98.1,0.6,969,289,1.9,0.6,50397,1004,50397,(X),44492,1068,88.3,1.5,1827,521,3.6,1,246,153,0.5,0.3,1756,515,3.5,1,0,27,0,0.1,3050,647,6.1,1.2,50397,1004,50397,(X),6040,703,12,1.3,1164,442,2.3,0.9,2519,515,5,1,42,42,0.1,0.1,2315,534,4.6,1,44357,871,88,1.3,14059,398,(X),(X),27546,840,27546,(X)
8600000US10952,10952,ZCTA5 10952,41811,41811,2780,6.6,4615,11,1.1,3664,355,8.8,0.8,3018,358,7.2,0.8,1616,263,3.9,0.6,1385,229,3.3,0.5,1881,250,4.5,0.6,19.7,0.7,(X),(X),22463,848,22463,(X),3579,308,3579,(X),41811,1498,41811,(X),233,100,0.6,0.2,41578,1512,99.4,0.2,233,100,0.6,0.2,41811,1498,41811,(X),38569,1629,92.2,1.5,1982,519,4.7,1.3,59,48,0.1,0.1,825,269,2,0.6,36,38,0.1,0.1,618,302,1.5,0.7,41811,1498,41811,(X),1084,364,2.6,0.9,72,49,0.2,0.1,268,124,0.6,0.3,99,124,0.2,0.3,645,311,1.5,0.7,40727,1560,97.4,0.9,9726,327,(X),(X),20560,814,20560,(X)
8600000US10953,10953,ZCTA5 10953,125,125,0,0,9,7.2,15.7,12,19,9.6,16.3,55,72,44,27.9,0,11,0,21.1,0,11,0,21.1,25,40,20,36.9,45.5,8.9,(X),(X),101,88,101,(X),25,40,25,(X),125,120,125,(X),0,11,0,21.1,125,120,100,21.1,0,11,0,21.1,125,120,125,(X),125,120,100,21.1,0,11,0,21.1,0,11,0,21.1,0,11,0,21.1,0,11,0,21.1,0,11,0,21.1,125,120,125,(X),0,11,0,21.1,0,11,0,21.1,0,11,0,21.1,0,11,0,21.1,0,11,0,21.1,125,120,100,21.1,90,69,(X),(X),101,88,101,(X)
8600000US10954,10954,ZCTA5 10954,23608,23608,1065,4.5,2924,12.4,1.6,2872,406,12.2,1.5,3434,379,14.5,1.6,1874,281,7.9,1.2,1626,252,6.9,1.1,2287,247,9.7,1.1,43.8,1.8,(X),(X),18587,794,18587,(X),4420,326,4420,(X),23608,1115,23608,(X),859,409,3.6,1.7,22749,1146,96.4,1.7,859,409,3.6,1.7,23608,1115,23608,(X),15967,928,67.6,3,3768,715,16,2.8,175,113,0.7,0.5,3437,485,14.6,2,48,52,0.2,0.2,1084,470,4.6,1.9,23608,1115,23608,(X),3230,610,13.7,2.5,161,143,0.7,0.6,898,291,3.8,1.2,162,108,0.7,0.5,2009,655,8.5,2.7,20378,1156,86.3,2.5,8805,264,(X),(X),16840,851,16840,(X)
8600000US10956,10956,ZCTA5 10956,31691,31691,1908,6,2835,8.9,1.1,3515,305,11.1,0.9,4891,336,15.4,1,2717,268,8.6,0.8,2128,293,6.7,0.9,3574,279,11.3,0.9,45,1,(X),(X),24676,637,24676,(X),6113,333,6113,(X),31691,735,31691,(X),983,326,3.1,1,30708,760,96.9,1,983,326,3.1,1,31691,735,31691,(X),24442,835,77.1,2.3,3168,586,10,1.8,78,64,0.2,0.2,3746,420,11.8,1.3,26,32,0.1,0.1,1250,367,3.9,1.2,31691,735,31691,(X),3039,473,9.6,1.5,287,212,0.9,0.7,1217,312,3.8,1,132,93,0.4,0.3,1403,462,4.4,1.5,28652,834,90.4,1.5,10694,238,(X),(X),23309,569,23309,(X)
8600000US10958,10958,ZCTA5 10958,3286,3286,195,5.9,364,11.1,2.9,525,148,16,3.8,596,141,18.1,3.9,279,116,8.5,3,165,75,5,2.2,235,79,7.2,2.5,41.3,4.2,(X),(X),2626,377,2626,(X),434,134,434,(X),3286,443,3286,(X),18,25,0.5,0.8,3268,443,99.5,0.8,18,25,0.5,0.8,3286,443,3286,(X),2951,397,89.8,4.9,237,143,7.2,4,0,11,0,0.9,11,12,0.3,0.4,0,11,0,0.9,105,50,3.2,1.5,3286,443,3286,(X),496,233,15.1,6.5,46,39,1.4,1.2,271,143,8.2,4.2,0,11,0,0.9,179,174,5.4,5.1,2790,398,84.9,6.5,1114,142,(X),(X),2517,364,2517,(X)
8600000US10960,10960,ZCTA5 10960,15547,15547,1081,7,1768,11.4,2.6,2046,355,13.2,2.2,2305,429,14.8,2.4,1330,266,8.6,1.7,904,204,5.8,1.4,1462,207,9.4,1.3,43,1.9,(X),(X),12723,671,12723,(X),2805,319,2805,(X),15547,782,15547,(X),666,227,4.3,1.5,14881,845,95.7,1.5,666,227,4.3,1.5,15547,782,15547,(X),11795,834,75.9,4.5,2936,710,18.9,4.2,181,96,1.2,0.6,767,206,4.9,1.4,36,42,0.2,0.3,570,206,3.7,1.4,15547,782,15547,(X),2550,605,16.4,3.6,66,60,0.4,0.4,664,227,4.3,1.4,188,117,1.2,0.8,1632,579,10.5,3.5,12997,762,83.6,3.6,6988,381,(X),(X),11575,691,11575,(X)
8600000US10962,10962,ZCTA5 10962,5739,5739,301,5.2,601,10.5,3.8,562,142,9.8,2.2,1072,229,18.7,3.6,581,159,10.1,2.5,361,134,6.3,2.3,488,130,8.5,2.3,47.1,3.9,(X),(X),4680,466,4680,(X),1053,210,1053,(X),5739,572,5739,(X),55,46,1,0.8,5684,574,99,0.8,55,46,1,0.8,5739,572,5739,(X),4654,542,81.1,4.6,306,132,5.3,2.1,19,16,0.3,0.3,728,224,12.7,4,0,16,0,0.5,87,57,1.5,1,5739,572,5739,(X),430,162,7.5,2.6,88,128,1.5,2.2,155,64,2.7,1.1,8,16,0.1,0.3,179,89,3.1,1.5,5309,534,92.5,2.6,1920,171,(X),(X),4424,452,4424,(X)
8600000US10963,10963,ZCTA5 10963,4178,4178,112,2.7,436,10.4,2.6,946,181,22.6,3.1,863,149,20.7,3.9,345,120,8.3,2.8,316,96,7.6,2.4,288,89,6.9,2.3,43,3.4,(X),(X),3454,315,3454,(X),402,102,402,(X),4178,463,4178,(X),276,241,6.6,5.3,3902,338,93.4,5.3,276,241,6.6,5.3,4178,463,4178,(X),2878,382,68.9,4,895,135,21.4,4.1,49,48,1.2,1.2,136,82,3.3,2,12,22,0.3,0.5,488,384,11.7,8.3,4178,463,4178,(X),869,366,20.8,7.4,288,366,6.9,8.3,278,83,6.7,2.1,25,45,0.6,1.1,278,120,6.7,3,3309,345,79.2,7.4,1054,124,(X),(X),3186,276,3186,(X)
8600000US10964,10964,ZCTA5 10964,1372,1372,151,11,110,8,4.1,105,60,7.7,4.2,198,84,14.4,5.9,138,71,10.1,4.7,58,40,4.2,2.8,217,91,15.8,5.9,52.2,5.2,(X),(X),1183,259,1183,(X),414,142,414,(X),1372,285,1372,(X),25,29,1.8,2.2,1347,290,98.2,2.2,25,29,1.8,2.2,1372,285,1372,(X),1160,276,84.5,7.6,26,42,1.9,3,21,35,1.5,2.5,190,98,13.8,7.3,0,11,0,2.2,0,11,0,2.2,1372,285,1372,(X),56,81,4.1,5.8,0,11,0,2.2,0,11,0,2.2,0,11,0,2.2,56,81,4.1,5.8,1316,285,95.9,5.8,565,88,(X),(X),1114,228,1114,(X)
8600000US10965,10965,ZCTA5 10965,14836,14836,1221,8.2,1444,9.7,2,1526,272,10.3,1.7,2443,347,16.5,2.2,1068,213,7.2,1.4,751,168,5.1,1.1,1582,258,10.7,1.8,43.6,2.4,(X),(X),11530,515,11530,(X),2885,234,2885,(X),14836,684,14836,(X),120,94,0.8,0.6,14716,688,99.2,0.6,120,94,0.8,0.6,14836,684,14836,(X),13230,806,89.2,3.7,413,404,2.8,2.7,232,191,1.6,1.3,727,338,4.9,2.3,0,18,0,0.2,354,301,2.4,2,14836,684,14836,(X),1202,484,8.1,3.2,18,36,0.1,0.2,307,161,2.1,1.1,0,18,0,0.2,877,449,5.9,3,13634,723,91.9,3.2,5712,220,(X),(X),10941,527,10941,(X)
8600000US10968,10968,ZCTA5 10968,2309,2309,108,4.7,272,11.8,4.5,232,80,10,3.4,297,100,12.9,4.5,255,90,11,3.9,224,88,9.7,3.8,373,98,16.2,4.2,50.3,5.4,(X),(X),1965,135,1965,(X),565,122,565,(X),2309,129,2309,(X),89,68,3.9,2.9,2220,147,96.1,2.9,89,68,3.9,2.9,2309,129,2309,(X),1972,177,85.4,7.4,102,95,4.4,4.1,0,11,0,1.3,274,155,11.9,6.5,2,8,0.1,0.4,48,46,2.1,2,2309,129,2309,(X),267,165,11.6,7.1,0,11,0,1.3,107,98,4.6,4.3,73,113,3.2,4.9,87,57,3.8,2.5,2042,202,88.4,7.1,1244,111,(X),(X),1864,147,1864,(X)
8600000US10969,10969,ZCTA5 10969,1341,1341,105,7.8,39,2.9,2.8,190,89,14.2,5.8,318,113,23.7,7.5,102,73,7.6,5.3,45,33,3.4,2.4,133,64,9.9,5.1,44.9,5.2,(X),(X),1069,201,1069,(X),201,91,201,(X),1341,270,1341,(X),61,63,4.5,4.4,1280,250,95.5,4.4,61,63,4.5,4.4,1341,270,1341,(X),1230,280,91.7,7.4,68,90,5.1,6.8,43,53,3.2,3.7,61,72,4.5,5.4,0,11,0,2.2,0,11,0,2.2,1341,270,1341,(X),74,83,5.5,6,0,11,0,2.2,64,81,4.8,5.9,10,16,0.7,1.2,0,11,0,2.2,1267,256,94.5,6,500,93,(X),(X),1007,196,1007,(X)
8600000US10970,10970,ZCTA5 10970,9804,9804,594,6.1,1355,13.8,3.1,1022,277,10.4,2.6,1356,262,13.8,2.6,989,255,10.1,2.5,741,149,7.6,1.6,1012,213,10.3,2.2,43.2,2.9,(X),(X),7817,492,7817,(X),1532,237,1532,(X),9804,608,9804,(X),626,241,6.4,2.4,9178,587,93.6,2.4,626,241,6.4,2.4,9804,608,9804,(X),6033,522,61.5,4.5,2293,504,23.4,4.9,46,62,0.5,0.6,1063,252,10.8,2.4,16,25,0.2,0.3,999,443,10.2,4.4,9804,608,9804,(X),1963,449,20,4,21,28,0.2,0.3,545,297,5.6,3,15,19,0.2,0.2,1382,459,14.1,4.3,7841,509,80,4,3806,224,(X),(X),6920,489,6920,(X)
8600000US10973,10973,ZCTA5 10973,2377,2377,288,12.1,214,9,3.8,263,121,11.1,4.4,408,117,17.2,5,256,105,10.8,4.3,102,59,4.3,2.5,137,57,5.8,2.6,40.3,7.7,(X),(X),1890,280,1890,(X),232,89,232,(X),2377,357,2377,(X),31,50,1.3,2.1,2346,363,98.7,2.1,31,50,1.3,2.1,2377,357,2377,(X),2101,365,88.4,6.6,157,127,6.6,5.4,40,52,1.7,2.3,30,36,1.3,1.5,0,11,0,1.3,80,89,3.4,3.7,2377,357,2377,(X),116,103,4.9,4.3,34,51,1.4,2.1,0,11,0,1.3,0,11,0,1.3,82,86,3.4,3.6,2261,359,95.1,4.3,861,109,(X),(X),1857,284,1857,(X)
8600000US10974,10974,ZCTA5 10974,3204,3204,240,7.5,232,7.2,2.7,458,80,14.3,2.5,521,95,16.3,3,293,74,9.1,2.3,160,56,5,1.7,256,64,8,2,42.6,1.8,(X),(X),2500,78,2500,(X),486,76,486,(X),3204,61,3204,(X),29,35,0.9,1.1,3175,73,99.1,1.1,29,35,0.9,1.1,3204,61,3204,(X),2920,117,91.1,3.1,210,99,6.6,3.1,0,11,0,0.9,44,46,1.4,1.4,0,11,0,0.9,59,43,1.8,1.3,3204,61,3204,(X),472,91,14.7,2.9,5,7,0.2,0.2,238,111,7.4,3.5,13,14,0.4,0.4,216,99,6.7,3.1,2732,117,85.3,2.9,1197,55,(X),(X),2293,112,2293,(X)
8600000US10975,10975,ZCTA5 10975,313,313,39,12.5,30,9.6,12.4,62,55,19.8,11.8,34,45,10.9,11.3,0,11,0,9.1,0,11,0,9.1,29,45,9.3,13.8,44.3,18,(X),(X),249,131,249,(X),84,96,84,(X),313,170,313,(X),27,42,8.6,14.8,286,171,91.4,14.8,27,42,8.6,14.8,313,170,313,(X),302,170,96.5,5.9,27,42,8.6,14.8,0,11,0,9.1,0,11,0,9.1,0,11,0,9.1,11,16,3.5,5.9,313,170,313,(X),60,53,19.2,19.4,0,11,0,9.1,27,39,8.6,13.8,0,11,0,9.1,33,37,10.5,12.5,253,167,80.8,19.4,144,80,(X),(X),249,131,249,(X)
8600000US10976,10976,ZCTA5 10976,2614,2614,394,15.1,325,12.4,4.1,213,76,8.1,3,389,156,14.9,4.1,95,87,3.6,3.2,143,106,5.5,4.1,190,120,7.3,4.2,36.9,6,(X),(X),2291,374,2291,(X),511,146,511,(X),2614,466,2614,(X),18,18,0.7,0.7,2596,469,99.3,0.7,18,18,0.7,0.7,2614,466,2614,(X),1972,369,75.4,10,234,137,9,5.2,15,16,0.6,0.7,180,92,6.9,3.6,2,4,0.1,0.1,232,299,8.9,10.7,2614,466,2614,(X),391,309,15,10.5,214,298,8.2,10.6,116,58,4.4,2.2,0,11,0,1.1,61,36,2.3,1.5,2223,398,85,10.5,783,110,(X),(X),2156,356,2156,(X)
8600000US10977,10977,ZCTA5 10977,64535,64535,4423,6.9,9292,14.4,0.9,7849,506,12.2,0.7,6289,428,9.7,0.7,3024,362,4.7,0.6,2368,351,3.7,0.5,3567,283,5.5,0.5,27.5,0.7,(X),(X),41145,864,41145,(X),5947,367,5947,(X),64535,1284,64535,(X),1253,415,1.9,0.6,63282,1373,98.1,0.6,1253,415,1.9,0.6,64535,1284,64535,(X),33678,1528,52.2,1.9,19088,1057,29.6,1.7,403,241,0.6,0.4,2378,382,3.7,0.6,68,90,0.1,0.1,10265,1310,15.9,2,64535,1284,64535,(X),14742,911,22.8,1.4,1112,512,1.7,0.8,1399,425,2.2,0.7,56,56,0.1,0.1,12175,1060,18.9,1.6,49793,1421,77.2,1.4,16664,402,(X),(X),30068,997,30068,(X)
