GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Owner-occupied housing units:,Margin of Error; Owner-occupied housing units:,Estimate; Owner-occupied housing units: - Less than high school graduate,Margin of Error; Owner-occupied housing units: - Less than high school graduate,Estimate; Owner-occupied housing units: - High school graduate (including equivalency),Margin of Error; Owner-occupied housing units: - High school graduate (including equivalency),Estimate; Owner-occupied housing units: - Some college or associate's degree,Margin of Error; Owner-occupied housing units: - Some college or associate's degree,Estimate; Owner-occupied housing units: - Bachelor's degree or higher,Margin of Error; Owner-occupied housing units: - Bachelor's degree or higher,Estimate; Renter-occupied housing units:,Margin of Error; Renter-occupied housing units:,Estimate; Renter-occupied housing units: - Less than high school graduate,Margin of Error; Renter-occupied housing units: - Less than high school graduate,Estimate; Renter-occupied housing units: - High school graduate (including equivalency),Margin of Error; Renter-occupied housing units: - High school graduate (including equivalency),Estimate; Renter-occupied housing units: - Some college or associate's degree,Margin of Error; Renter-occupied housing units: - Some college or associate's degree,Estimate; Renter-occupied housing units: - Bachelor's degree or higher,Margin of Error; Renter-occupied housing units: - Bachelor's degree or higher
8600000US12070,12070,ZCTA5 12070,629,118,557,111,72,89,147,66,174,76,164,65,72,44,9,12,27,34,24,20,12,13
8600000US12071,12071,ZCTA5 12071,125,41,90,33,8,13,22,11,37,28,23,18,35,30,0,11,12,17,14,17,9,14
8600000US12072,12072,ZCTA5 12072,933,79,778,78,81,30,263,50,278,61,156,48,155,48,37,27,33,24,60,33,25,21
8600000US12074,12074,ZCTA5 12074,1223,114,1082,109,75,32,384,93,258,78,365,78,141,76,12,18,18,18,75,61,36,45
8600000US12075,12075,ZCTA5 12075,1125,177,905,167,7,6,247,127,349,138,302,123,220,82,61,54,0,11,34,34,125,70
8600000US12076,12076,ZCTA5 12076,626,67,540,57,39,15,237,44,158,33,106,25,86,34,0,11,30,20,39,26,17,15
8600000US12077,12077,ZCTA5 12077,2489,196,1896,183,45,44,182,88,428,131,1241,173,593,139,20,31,155,98,174,89,244,85
8600000US12078,12078,ZCTA5 12078,10011,334,6326,374,531,154,2145,272,2238,301,1412,204,3685,312,779,176,1401,209,1283,208,222,78
8600000US12083,12083,ZCTA5 12083,1438,146,1271,130,62,42,399,98,462,102,348,103,167,77,27,45,74,50,36,32,30,25
8600000US12084,12084,ZCTA5 12084,2052,209,505,99,0,11,54,34,139,55,312,94,1547,211,17,19,162,69,355,139,1013,174
8600000US12085,12085,ZCTA5 12085,140,59,15,12,0,11,0,11,8,13,7,11,125,58,0,11,31,30,66,53,28,34
8600000US12086,12086,ZCTA5 12086,714,125,643,111,0,11,181,70,305,97,157,58,71,47,7,10,22,25,42,38,0,11
8600000US12087,12087,ZCTA5 12087,335,75,304,71,22,20,175,77,84,47,23,23,31,30,0,11,13,22,18,21,0,11
8600000US12089,12089,ZCTA5 12089,66,40,58,43,0,11,0,11,26,36,32,49,8,13,8,13,0,11,0,11,0,11
8600000US12090,12090,ZCTA5 12090,2482,174,1588,150,41,29,484,86,606,135,457,135,894,180,144,68,428,133,231,87,91,67
8600000US12092,12092,ZCTA5 12092,342,92,225,82,13,19,152,91,33,37,27,27,117,57,14,21,19,22,34,36,50,45
8600000US12093,12093,ZCTA5 12093,674,75,564,71,88,32,196,43,181,52,99,25,110,34,33,23,41,21,20,11,16,10
8600000US12094,12094,ZCTA5 12094,915,157,774,172,55,48,244,109,287,131,188,101,141,98,0,11,62,71,48,50,31,49
8600000US12095,12095,ZCTA5 12095,4872,250,3334,281,264,112,1021,203,1162,213,887,164,1538,229,156,107,563,149,486,141,333,123
8600000US12106,12106,ZCTA5 12106,1095,142,882,126,43,31,230,74,157,60,452,87,213,69,4,5,48,39,74,44,87,46
8600000US12108,12108,ZCTA5 12108,108,28,78,27,5,5,32,18,21,14,20,14,30,20,3,4,0,11,24,19,3,3
8600000US12110,12110,ZCTA5 12110,7618,291,5323,273,155,76,1006,197,1482,252,2680,313,2295,245,173,87,484,168,895,235,743,178
8600000US12115,12115,ZCTA5 12115,72,51,44,36,0,11,0,11,0,11,44,36,28,36,0,11,0,11,0,11,28,36
8600000US12116,12116,ZCTA5 12116,822,81,649,76,29,19,263,61,203,59,154,59,173,72,33,44,61,46,71,41,8,8
8600000US12117,12117,ZCTA5 12117,1412,115,1107,120,65,36,385,91,410,84,247,65,305,96,60,68,118,65,95,80,32,25
8600000US12118,12118,ZCTA5 12118,6465,295,4274,260,215,99,1168,172,1303,192,1588,228,2191,302,208,97,671,145,760,202,552,117
8600000US12120,12120,ZCTA5 12120,239,58,200,53,13,14,123,45,23,15,41,17,39,28,0,11,21,21,9,10,9,15
8600000US12121,12121,ZCTA5 12121,610,111,581,110,14,22,214,75,233,75,120,63,29,40,0,11,29,40,0,11,0,11
8600000US12122,12122,ZCTA5 12122,2061,139,1681,154,237,90,567,116,562,126,315,76,380,83,71,35,100,40,147,56,62,50
8600000US12123,12123,ZCTA5 12123,2195,174,1778,167,80,64,606,151,554,126,538,119,417,108,36,22,175,89,153,67,53,40
8600000US12124,12124,ZCTA5 12124,249,86,237,91,42,39,93,68,73,53,29,31,12,18,0,11,0,11,12,18,0,11
8600000US12125,12125,ZCTA5 12125,612,106,420,90,22,24,134,58,106,57,158,58,192,80,57,54,36,26,82,50,17,15
8600000US12130,12130,ZCTA5 12130,308,125,250,118,0,11,51,40,104,101,95,78,58,63,0,11,0,11,58,63,0,11
8600000US12131,12131,ZCTA5 12131,39,16,31,13,5,5,8,9,12,8,6,5,8,8,0,11,6,8,1,3,1,3
8600000US12132,12132,ZCTA5 12132,127,63,75,49,0,11,19,30,36,42,20,32,52,54,21,35,0,11,31,42,0,11
8600000US12134,12134,ZCTA5 12134,1476,98,1164,110,93,36,325,60,419,76,327,56,312,65,26,17,147,48,120,47,19,13
8600000US12136,12136,ZCTA5 12136,346,83,323,81,0,11,67,46,46,33,210,70,23,26,0,11,10,14,0,11,13,21
8600000US12137,12137,ZCTA5 12137,687,111,564,100,41,42,215,72,177,60,131,56,123,68,0,11,71,56,36,33,16,24
8600000US12138,12138,ZCTA5 12138,1357,137,1127,111,121,42,317,66,330,81,359,79,230,93,39,23,83,51,53,42,55,63
8600000US12139,12139,ZCTA5 12139,59,18,54,17,7,6,11,5,18,12,18,8,5,7,0,11,5,7,0,11,0,11
8600000US12140,12140,ZCTA5 12140,631,101,578,104,45,35,74,52,264,82,195,62,53,38,12,19,23,26,0,11,18,19
8600000US12143,12143,ZCTA5 12143,2008,122,1260,150,153,68,422,106,239,77,446,110,748,121,59,50,375,108,194,86,120,50
8600000US12144,12144,ZCTA5 12144,8918,395,5286,357,251,118,1337,257,1727,299,1971,274,3632,317,333,132,927,231,1079,209,1293,233
8600000US12147,12147,ZCTA5 12147,231,43,203,46,3,4,64,29,25,12,111,37,28,21,11,12,13,18,4,6,0,11
8600000US12148,12148,ZCTA5 12148,1870,159,1627,144,32,25,193,89,480,145,922,152,243,75,14,23,0,11,127,73,102,43
8600000US12149,12149,ZCTA5 12149,967,109,685,91,67,31,212,51,165,51,241,65,282,71,42,22,138,53,91,38,11,14
8600000US12150,12150,ZCTA5 12150,286,72,253,65,0,11,88,43,93,53,72,37,33,41,0,11,33,41,0,11,0,11
8600000US12151,12151,ZCTA5 12151,325,52,274,49,18,21,41,20,67,24,148,35,51,23,10,13,8,7,12,11,21,15
8600000US12153,12153,ZCTA5 12153,357,81,357,81,16,23,144,68,90,60,107,62,0,11,0,11,0,11,0,11,0,11
8600000US12154,12154,ZCTA5 12154,1059,137,854,119,82,49,302,90,244,60,226,76,205,74,14,17,122,78,50,32,19,15
8600000US12155,12155,ZCTA5 12155,731,85,547,72,32,20,205,57,160,45,150,41,184,53,35,28,80,44,65,30,4,4
8600000US12156,12156,ZCTA5 12156,385,126,309,107,13,21,14,19,191,99,91,56,76,76,0,11,0,11,63,76,13,19
8600000US12157,12157,ZCTA5 12157,1628,166,1352,139,105,77,416,85,525,120,306,68,276,86,47,31,112,67,60,33,57,36
8600000US12158,12158,ZCTA5 12158,2601,213,2090,203,79,58,420,136,776,157,815,167,511,206,22,25,399,203,61,35,29,35
8600000US12159,12159,ZCTA5 12159,3291,240,2435,188,78,66,164,67,530,148,1663,189,856,159,0,16,290,113,229,100,337,104
8600000US12160,12160,ZCTA5 12160,346,64,304,60,17,15,133,45,97,43,57,27,42,31,0,11,31,30,6,6,5,8
8600000US12161,12161,ZCTA5 12161,82,83,69,82,0,11,0,11,56,78,13,20,13,21,0,11,13,21,0,11,0,11
8600000US12164,12164,ZCTA5 12164,57,18,54,16,3,3,25,12,11,9,15,8,3,5,1,3,1,2,0,11,1,3
8600000US12165,12165,ZCTA5 12165,79,34,55,24,0,11,24,12,7,6,24,23,24,23,0,11,0,11,24,23,0,11
8600000US12166,12166,ZCTA5 12166,545,73,474,67,74,33,142,37,156,48,102,33,71,32,4,6,22,18,38,25,7,9
8600000US12167,12167,ZCTA5 12167,1167,110,805,94,66,33,234,62,295,59,210,38,362,72,34,18,165,52,113,45,50,26
8600000US12168,12168,ZCTA5 12168,929,109,724,120,16,17,267,104,277,92,164,52,205,74,26,23,71,58,90,68,18,22
8600000US12169,12169,ZCTA5 12169,107,37,107,37,0,11,22,20,62,34,23,17,0,11,0,11,0,11,0,11,0,11
8600000US12170,12170,ZCTA5 12170,1878,179,1548,187,163,100,482,115,501,151,402,114,330,100,28,24,94,44,167,87,41,30
8600000US12172,12172,ZCTA5 12172,108,52,52,39,4,8,27,26,4,7,17,26,56,49,15,24,20,31,21,30,0,11
8600000US12173,12173,ZCTA5 12173,760,95,577,86,25,18,111,47,286,65,155,47,183,78,25,26,48,36,73,54,37,39
8600000US12174,12174,ZCTA5 12174,110,51,69,37,4,6,11,12,33,28,21,23,41,40,20,32,16,25,0,11,5,8
8600000US12175,12175,ZCTA5 12175,210,45,193,44,12,10,66,27,69,24,46,21,17,11,8,8,3,5,0,11,6,7
8600000US12176,12176,ZCTA5 12176,135,51,128,52,0,11,84,56,9,14,35,27,7,11,0,11,0,11,0,11,7,11
8600000US12177,12177,ZCTA5 12177,242,91,187,87,0,11,46,46,141,75,0,11,55,51,0,11,20,29,8,11,27,39
8600000US12180,12180,ZCTA5 12180,21529,451,9941,464,391,123,2370,312,3338,328,3842,337,11588,498,1573,258,2663,329,3717,355,3635,373
8600000US12182,12182,ZCTA5 12182,6206,296,3416,255,311,89,1208,174,1280,195,617,151,2790,277,354,121,893,240,1142,251,401,146
8600000US12183,12183,ZCTA5 12183,1206,96,391,89,8,13,148,63,155,76,80,38,815,115,59,45,271,100,300,103,185,70
8600000US12184,12184,ZCTA5 12184,2566,193,2028,165,82,70,415,121,637,129,894,132,538,137,98,94,119,69,153,74,168,75
8600000US12185,12185,ZCTA5 12185,789,131,674,118,31,31,187,71,302,112,154,59,115,67,32,43,49,47,29,22,5,6
8600000US12186,12186,ZCTA5 12186,2471,159,2146,158,69,52,293,78,593,98,1191,114,325,74,22,22,129,57,66,37,108,38
8600000US12187,12187,ZCTA5 12187,199,52,184,51,0,11,44,19,64,33,76,39,15,13,0,11,7,11,8,9,0,11
8600000US12188,12188,ZCTA5 12188,4726,291,3038,265,208,107,760,137,1118,196,952,166,1688,260,144,84,359,121,750,191,435,156
8600000US12189,12189,ZCTA5 12189,7952,406,3226,255,115,57,891,212,1116,179,1104,166,4726,361,571,130,1123,212,1687,292,1345,246
8600000US12190,12190,ZCTA5 12190,190,39,171,35,10,8,59,21,51,22,51,21,19,14,0,11,11,12,8,9,0,11
8600000US12192,12192,ZCTA5 12192,709,129,629,121,109,85,162,61,186,71,172,77,80,55,8,13,20,27,18,19,34,41
8600000US12193,12193,ZCTA5 12193,725,107,645,102,50,39,258,106,196,76,141,54,80,62,0,11,65,57,15,25,0,11
8600000US12194,12194,ZCTA5 12194,64,21,64,21,2,4,25,18,24,14,13,10,0,11,0,11,0,11,0,11,0,11
8600000US12195,12195,ZCTA5 12195,92,38,75,38,11,16,0,11,38,36,26,26,17,26,0,11,17,26,0,11,0,11
8600000US12196,12196,ZCTA5 12196,1211,166,1105,153,34,40,341,104,205,74,525,151,106,86,0,11,31,35,70,81,5,7
8600000US12197,12197,ZCTA5 12197,886,86,720,89,81,37,230,58,197,55,212,58,166,53,45,32,32,19,86,45,3,3
8600000US12198,12198,ZCTA5 12198,2976,206,2493,192,142,76,566,140,814,166,971,185,483,149,39,34,127,56,183,116,134,112
8600000US12202,12202,ZCTA5 12202,4172,298,1026,175,94,62,227,105,359,119,346,100,3146,285,534,159,1288,239,767,175,557,147
8600000US12203,12203,ZCTA5 12203,13576,496,6649,319,327,96,1045,212,1697,247,3580,296,6927,458,189,105,1091,249,2521,430,3126,331
8600000US12204,12204,ZCTA5 12204,3666,246,906,146,7,9,126,55,246,90,527,108,2760,233,258,115,311,100,704,211,1487,270
8600000US12205,12205,ZCTA5 12205,11158,358,7588,349,562,143,1780,225,2550,231,2696,295,3570,358,386,150,891,222,1294,268,999,209
8600000US12206,12206,ZCTA5 12206,6147,355,1708,289,140,87,355,132,633,177,580,145,4439,285,926,228,1689,223,1383,230,441,127
8600000US12207,12207,ZCTA5 12207,915,129,74,37,4,6,13,20,0,11,57,30,841,124,220,96,274,103,181,81,166,74
8600000US12208,12208,ZCTA5 12208,9760,394,4752,271,171,83,694,176,962,170,2925,253,5008,404,258,108,820,228,1757,314,2173,265
8600000US12209,12209,ZCTA5 12209,4130,277,2413,244,101,62,520,135,813,187,979,177,1717,261,190,101,549,192,563,180,415,140
8600000US12210,12210,ZCTA5 12210,5192,307,899,136,69,53,132,90,192,73,506,118,4293,300,374,140,979,220,1032,259,1908,274
8600000US12211,12211,ZCTA5 12211,4284,265,3832,240,82,49,579,167,844,205,2327,248,452,159,13,20,282,151,59,59,98,60
8600000US12222,12222,ZCTA5 12222,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16
8600000US12302,12302,ZCTA5 12302,10057,378,7631,350,154,66,1541,203,2538,225,3398,297,2426,277,152,74,886,156,819,192,569,140
8600000US12303,12303,ZCTA5 12303,10369,374,7742,338,435,124,1949,246,2351,238,3007,279,2627,299,197,97,1117,227,980,195,333,107
8600000US12304,12304,ZCTA5 12304,8311,356,5284,321,476,145,1624,268,1681,273,1503,255,3027,330,516,160,1049,223,921,279,541,148
8600000US12305,12305,ZCTA5 12305,2232,197,454,129,21,19,42,25,112,54,279,113,1778,197,254,90,487,156,627,137,410,108
8600000US12306,12306,ZCTA5 12306,9015,308,6761,335,489,109,1845,212,2351,258,2076,193,2254,234,260,86,696,161,830,199,468,126
8600000US12307,12307,ZCTA5 12307,1922,215,569,157,169,76,218,107,88,57,94,70,1353,197,245,111,456,131,489,142,163,92
8600000US12308,12308,ZCTA5 12308,4997,304,2491,207,143,78,579,129,669,118,1100,168,2506,260,430,129,751,164,685,160,640,165
8600000US12309,12309,ZCTA5 12309,10356,317,8526,315,177,75,1101,189,1938,232,5310,349,1830,247,3,4,410,157,546,174,871,179
8600000US12401,12401,ZCTA5 12401,14466,473,8113,402,587,153,2239,241,2165,259,3122,297,6353,411,877,156,2156,304,2201,314,1119,208
8600000US12404,12404,ZCTA5 12404,1509,236,1180,224,28,26,314,135,338,141,500,169,329,159,43,39,225,147,37,37,24,19
8600000US12405,12405,ZCTA5 12405,168,51,119,42,8,17,39,30,50,34,22,17,49,40,0,11,5,9,14,23,30,34
8600000US12406,12406,ZCTA5 12406,457,112,264,98,18,18,37,32,99,67,110,74,193,86,33,29,45,51,98,72,17,18
8600000US12407,12407,ZCTA5 12407,95,36,93,36,7,9,14,9,34,22,38,23,2,3,0,11,2,3,0,11,0,11
8600000US12409,12409,ZCTA5 12409,313,92,272,88,5,9,17,19,29,21,221,87,41,26,0,11,0,11,15,18,26,20
8600000US12410,12410,ZCTA5 12410,256,72,245,72,0,11,97,63,64,42,84,52,11,12,0,11,0,11,11,12,0,11
8600000US12411,12411,ZCTA5 12411,130,47,130,47,4,7,37,27,37,36,52,30,0,11,0,11,0,11,0,11,0,11
8600000US12412,12412,ZCTA5 12412,259,137,173,113,0,11,70,65,87,88,16,23,86,79,43,67,0,11,24,31,19,31
8600000US12413,12413,ZCTA5 12413,1038,184,660,163,96,69,195,96,286,125,83,46,378,111,104,79,92,56,174,88,8,13
8600000US12414,12414,ZCTA5 12414,3919,283,2464,242,246,102,856,167,734,156,628,170,1455,223,245,135,609,194,496,205,105,64
8600000US12416,12416,ZCTA5 12416,56,54,36,46,10,15,0,11,0,11,26,44,20,34,0,11,20,34,0,11,0,11
8600000US12417,12417,ZCTA5 12417,172,78,122,71,8,12,95,66,19,22,0,11,50,43,34,35,16,26,0,11,0,11
8600000US12418,12418,ZCTA5 12418,108,37,108,37,0,11,28,18,48,26,32,20,0,11,0,11,0,11,0,11,0,11
8600000US12419,12419,ZCTA5 12419,277,78,139,60,0,11,29,32,13,14,97,61,138,61,23,36,16,26,42,37,57,53
8600000US12420,12420,ZCTA5 12420,142,68,124,63,23,37,9,13,0,11,92,59,18,28,0,11,0,11,0,11,18,28
8600000US12421,12421,ZCTA5 12421,159,59,159,59,17,22,32,20,63,38,47,32,0,11,0,11,0,11,0,11,0,11
8600000US12422,12422,ZCTA5 12422,130,49,127,48,0,11,11,11,57,35,59,32,3,4,0,11,3,4,0,11,0,11
8600000US12423,12423,ZCTA5 12423,421,83,319,75,10,12,102,41,100,42,107,44,102,45,30,26,48,33,24,23,0,11
8600000US12424,12424,ZCTA5 12424,106,32,96,30,11,16,15,12,26,22,44,25,10,8,0,11,6,6,4,5,0,11
8600000US12427,12427,ZCTA5 12427,136,86,121,85,0,11,47,70,35,35,39,42,15,23,0,11,0,11,0,11,15,23
8600000US12428,12428,ZCTA5 12428,2572,243,1455,205,267,122,488,161,379,132,321,114,1117,212,190,119,353,127,432,198,142,96
8600000US12429,12429,ZCTA5 12429,102,74,74,60,0,11,0,11,36,37,38,49,28,44,0,11,28,44,0,11,0,11
8600000US12430,12430,ZCTA5 12430,535,113,470,111,10,7,145,76,152,68,163,60,65,29,14,12,23,20,25,17,3,4
8600000US12431,12431,ZCTA5 12431,415,99,273,82,0,11,127,59,81,43,65,34,142,69,0,11,41,42,47,45,54,47
8600000US12432,12432,ZCTA5 12432,201,71,137,65,34,28,54,47,49,54,0,11,64,37,9,15,55,42,0,11,0,11
8600000US12433,12433,ZCTA5 12433,236,76,192,75,0,11,12,14,19,23,161,81,44,47,0,11,0,11,0,11,44,47
8600000US12434,12434,ZCTA5 12434,306,75,191,54,18,18,77,47,69,40,27,22,115,57,66,43,28,29,21,25,0,11
8600000US12435,12435,ZCTA5 12435,111,55,67,40,0,11,29,20,12,13,26,33,44,40,0,11,28,34,0,11,16,26
8600000US12436,12436,ZCTA5 12436,78,75,59,70,0,11,45,67,0,11,14,20,19,25,0,11,0,11,19,25,0,11
8600000US12438,12438,ZCTA5 12438,18,20,18,20,0,11,0,11,9,14,9,14,0,11,0,11,0,11,0,11,0,11
8600000US12439,12439,ZCTA5 12439,125,50,108,47,8,7,18,19,44,31,38,29,17,18,14,17,0,11,3,5,0,11
8600000US12440,12440,ZCTA5 12440,953,151,659,137,66,49,137,74,202,112,254,65,294,134,46,72,61,69,92,59,95,75
8600000US12441,12441,ZCTA5 12441,12,10,12,10,0,11,0,11,0,11,12,10,0,11,0,11,0,11,0,11,0,11
8600000US12442,12442,ZCTA5 12442,411,129,263,106,5,6,41,32,91,46,126,87,148,67,12,19,61,44,58,41,17,27
8600000US12443,12443,ZCTA5 12443,1597,105,1525,107,51,32,291,97,520,120,663,115,72,54,0,11,41,44,31,35,0,11
8600000US12444,12444,ZCTA5 12444,250,54,224,52,4,5,84,34,73,33,63,32,26,16,2,4,15,13,4,5,5,6
8600000US12446,12446,ZCTA5 12446,1989,252,1460,205,131,77,381,155,490,151,458,133,529,209,61,49,292,167,169,124,7,12
8600000US12448,12448,ZCTA5 12448,235,86,209,78,0,11,10,15,20,23,179,80,26,41,0,11,0,11,0,11,26,41
8600000US12449,12449,ZCTA5 12449,1184,129,784,110,12,16,229,71,329,95,214,59,400,104,28,25,125,67,143,97,104,70
8600000US12450,12450,ZCTA5 12450,71,85,71,85,0,11,0,11,14,20,57,84,0,11,0,11,0,11,0,11,0,11
8600000US12451,12451,ZCTA5 12451,477,115,361,100,23,19,127,59,129,66,82,46,116,62,0,11,77,73,39,50,0,11
8600000US12452,12452,ZCTA5 12452,116,46,112,45,0,11,63,34,17,19,32,24,4,6,0,11,4,6,0,11,0,11
8600000US12453,12453,ZCTA5 12453,115,96,53,74,5,10,48,73,0,11,0,11,62,73,0,11,62,73,0,11,0,11
8600000US12454,12454,ZCTA5 12454,107,30,95,29,4,5,34,24,38,23,19,11,12,9,4,5,0,11,3,4,5,6
8600000US12455,12455,ZCTA5 12455,914,132,682,116,95,59,143,53,238,71,206,74,232,71,65,42,50,36,42,27,75,53
8600000US12456,12456,ZCTA5 12456,213,48,180,49,31,26,75,46,44,30,30,21,33,33,15,23,0,11,18,21,0,11
8600000US12457,12457,ZCTA5 12457,394,101,238,83,42,46,41,25,30,47,125,47,156,70,40,39,51,47,17,20,48,52
8600000US12458,12458,ZCTA5 12458,927,144,652,112,63,46,245,90,182,75,162,52,275,97,6,9,145,76,78,56,46,41
8600000US12459,12459,ZCTA5 12459,113,72,113,72,28,43,44,44,19,31,22,25,0,11,0,11,0,11,0,11,0,11
8600000US12460,12460,ZCTA5 12460,113,42,74,30,10,11,45,25,19,22,0,11,39,33,5,7,34,33,0,11,0,11
8600000US12461,12461,ZCTA5 12461,771,156,593,134,12,21,96,60,150,70,335,125,178,95,0,11,70,78,72,70,36,34
8600000US12463,12463,ZCTA5 12463,571,111,483,118,30,32,92,53,207,95,154,78,88,44,12,19,33,34,43,35,0,11
8600000US12464,12464,ZCTA5 12464,485,127,365,108,25,29,134,77,98,66,108,55,120,70,0,11,10,15,23,31,87,63
8600000US12465,12465,ZCTA5 12465,113,36,108,35,0,11,33,20,49,32,26,14,5,6,0,11,0,11,0,11,5,6
8600000US12466,12466,ZCTA5 12466,997,122,829,135,37,47,184,70,305,80,303,82,168,76,54,57,22,29,80,53,12,15
8600000US12468,12468,ZCTA5 12468,455,72,388,73,22,19,161,48,112,46,93,40,67,33,17,18,21,19,26,21,3,5
8600000US12469,12469,ZCTA5 12469,270,51,250,49,30,14,139,42,41,17,40,23,20,17,5,7,10,15,3,4,2,3
8600000US12470,12470,ZCTA5 12470,147,63,84,46,0,11,6,10,34,26,44,40,63,41,0,11,21,33,12,14,30,24
8600000US12471,12471,ZCTA5 12471,86,78,0,11,0,11,0,11,0,11,0,11,86,78,0,11,56,62,30,49,0,11
8600000US12472,12472,ZCTA5 12472,682,124,398,96,31,32,152,75,106,69,109,42,284,105,0,11,59,44,133,82,92,50
8600000US12473,12473,ZCTA5 12473,418,114,418,114,0,11,167,78,167,96,84,60,0,11,0,11,0,11,0,11,0,11
8600000US12474,12474,ZCTA5 12474,524,75,423,82,25,17,152,60,109,47,137,53,101,49,30,30,35,35,25,25,11,12
8600000US12475,12475,ZCTA5 12475,127,73,92,65,0,11,64,56,28,43,0,11,35,32,0,11,0,11,25,29,10,14
8600000US12477,12477,ZCTA5 12477,7410,291,5120,268,193,62,1394,211,1821,218,1712,220,2290,255,422,124,645,148,878,203,345,116
8600000US12480,12480,ZCTA5 12480,303,88,297,88,39,46,23,28,118,73,117,55,6,8,0,11,0,11,0,11,6,8
8600000US12481,12481,ZCTA5 12481,576,131,461,125,119,83,47,43,161,81,134,74,115,81,0,11,16,25,52,58,47,50
8600000US12482,12482,ZCTA5 12482,207,87,158,69,71,58,67,31,10,18,10,16,49,58,0,11,19,35,30,46,0,11
8600000US12483,12483,ZCTA5 12483,175,75,89,51,41,50,0,11,48,56,0,11,86,61,0,11,19,31,27,30,40,44
8600000US12484,12484,ZCTA5 12484,1194,216,932,198,26,32,187,108,198,88,521,149,262,149,87,87,41,63,90,97,44,45
8600000US12485,12485,ZCTA5 12485,580,157,416,143,0,11,154,101,174,112,88,50,164,72,13,20,40,31,56,46,55,48
8600000US12486,12486,ZCTA5 12486,595,92,548,92,0,11,88,73,183,82,277,103,47,40,0,11,21,33,10,16,16,13
8600000US12487,12487,ZCTA5 12487,1347,199,887,181,80,97,228,120,228,85,351,131,460,165,29,47,263,133,141,81,27,33
8600000US12489,12489,ZCTA5 12489,134,61,113,49,18,29,44,39,51,42,0,11,21,36,0,11,21,36,0,11,0,11
8600000US12490,12490,ZCTA5 12490,13,21,13,21,0,11,0,11,0,11,13,21,0,11,0,11,0,11,0,11,0,11
8600000US12491,12491,ZCTA5 12491,643,112,587,106,14,20,178,66,157,72,238,66,56,50,0,11,8,13,29,41,19,22
8600000US12492,12492,ZCTA5 12492,132,45,127,44,5,6,30,25,48,25,44,27,5,7,0,11,5,7,0,11,0,11
8600000US12493,12493,ZCTA5 12493,144,105,64,63,29,50,0,11,0,11,35,37,80,89,0,11,0,11,53,77,27,44
8600000US12494,12494,ZCTA5 12494,322,116,288,113,9,13,78,86,83,52,118,76,34,39,0,11,0,11,0,11,34,39
8600000US12495,12495,ZCTA5 12495,134,56,134,56,0,11,12,20,53,46,69,33,0,11,0,11,0,11,0,11,0,11
8600000US12496,12496,ZCTA5 12496,604,76,510,67,42,24,167,49,157,38,144,45,94,35,8,6,41,19,27,13,18,20
8600000US12498,12498,ZCTA5 12498,2414,149,1950,174,28,24,222,74,465,107,1235,146,464,118,18,23,119,70,98,55,229,95
8600000US12501,12501,ZCTA5 12501,1047,176,680,133,78,54,160,62,197,89,245,83,367,140,42,49,166,114,75,60,84,59
8600000US12502,12502,ZCTA5 12502,476,68,374,60,17,13,102,44,113,40,142,44,102,38,15,18,52,33,20,17,15,10
8600000US12503,12503,ZCTA5 12503,265,44,190,41,17,10,55,32,33,13,85,31,75,32,24,21,26,19,22,18,3,4
8600000US12504,12504,ZCTA5 12504,46,17,16,11,0,11,5,7,6,8,5,7,30,17,0,11,0,11,0,11,30,17
8600000US12507,12507,ZCTA5 12507,75,29,59,27,6,8,0,11,17,15,36,23,16,14,0,11,7,10,5,9,4,7
8600000US12508,12508,ZCTA5 12508,7013,368,4075,309,151,79,1058,172,1323,197,1543,222,2938,319,231,132,624,165,1040,238,1043,237
8600000US12512,12512,ZCTA5 12512,60,60,60,60,0,11,35,44,25,38,0,11,0,11,0,11,0,11,0,11,0,11
8600000US12513,12513,ZCTA5 12513,187,74,166,69,18,28,34,37,64,52,50,45,21,31,0,11,21,31,0,11,0,11
8600000US12514,12514,ZCTA5 12514,1190,137,1081,126,28,26,179,66,279,87,595,93,109,61,0,11,33,34,55,47,21,20
8600000US12515,12515,ZCTA5 12515,566,134,390,90,20,20,147,81,65,52,158,67,176,94,59,67,62,62,23,34,32,50
8600000US12516,12516,ZCTA5 12516,661,122,504,113,0,11,186,101,115,53,203,72,157,73,24,29,71,62,41,43,21,26
8600000US12517,12517,ZCTA5 12517,216,100,149,88,12,19,83,66,12,18,42,35,67,53,0,11,18,27,41,48,8,13
8600000US12518,12518,ZCTA5 12518,2439,192,1537,181,47,52,334,97,288,91,868,152,902,164,28,26,295,117,358,116,221,81
8600000US12520,12520,ZCTA5 12520,1073,70,754,90,8,11,86,37,149,56,511,73,319,72,8,12,94,46,172,61,45,28
8600000US12521,12521,ZCTA5 12521,614,161,581,159,9,7,119,60,214,100,239,124,33,22,6,8,10,15,10,8,7,10
